"code_chromato","num_yas","commentaire_chromato","gene","qualite_chromato","type_individu","code_ind_biomol","code_ind_tri_morpho","code_tube","num_ind_biomol","commentaire_ind","taxname","date_identification","precision_date","critere_identification","commentaire_esp_id"
"YAD511|AM4F2","YAD511","tb","AM4","OK","A","Pcantabricus|NACGANDA_201110_1ID","PROASELLUS_CANTABRICUS|NACGANDA_201110[1]PCanN1","1","1ID","","PROASELLUS_CANTABRICUS","2012-01-01","M","M",""
"YCM128|AM4F2","YCM128","70b dbles puis tb","AM4","OK","A","Pcantabricus|RESCANO_200906_1ID","PROASELLUS_CANTABRICUS|RESCANO_200906[1.]PCanR1","1.","1ID","","PROASELLUS_CANTABRICUS","2009-07-21","J","M",""
"YAD496|AM4R6","YAD496","GROS SLIP. 3B polym. Faire corrections","AM4","OK","A","Pcantabricus|RUDRON_201010_1ID","PROASELLUS_CANTABRICUS|RUDRON_201010[1]PCanM1","1","1ID","","PROASELLUS_CANTABRICUS","2010-12-08","J","M",""
"YAC768|AM4F1","YAC768","tb","AM4","OK","A","Pcavaticus|BELLEGAR_200902_1ID","PROASELLUS_CAVATICUS|BELLEGAR_200902[1]PCCB1","1","1ID","","PROASELLUS_CAVATICUS","2009-02-01","M","M",""
"YCM234|AM4R7","YCM234","tb","AM4","OK","A","Pcavaticus|BELMONT_200707_1ID","PROASELLUS_CAVATICUS|BELMONT_200707[1]PCB1","1","1ID","","PROASELLUS_CAVATICUS","2007-07-23","J","M",""
"YCM239|AM4R7","YCM239","b, petit slip, 1b polym","AM4","OK","A","Pcavaticus|BORCASSO_200711_1ID","PROASELLUS_CAVATICUS|BORCASSO_200711[1]PCBC1","1","1ID","","PROASELLUS_CAVATICUS","2007-11-01","M","M",""
"YAD508|AM4F2","YAD508","2b polym","AM4","OK","A","Pcavaticus|BURKH3_200905_1ID","PROASELLUS_CAVATICUS|BURKH3_200905[2]PCBu1","2","1ID","","PROASELLUS_CAVATICUS","2009-05-18","J","M",""
"YAD007|AM4R6","YAD007","2b incertaines","AM4","OK","A","Pcavaticus|MILANDRE_201411_1ID","PROASELLUS_CAVATICUS|MILANDRE_201411[A1]PCMi1","A1","1ID","","PROASELLUS_CAVATICUS","2014-12-01","M","M",""
"YAD007|AM4F4","YAD007","tb","AM4","OK","A","Pcavaticus|MILANDRE_201411_1ID","PROASELLUS_CAVATICUS|MILANDRE_201411[A1]PCMi1","A1","1ID","","PROASELLUS_CAVATICUS","2014-12-01","M","M",""
"YAC790|AM4R2","YAC790","3b polym + petit polym","AM4","OK","A","Pcavaticus|OGOF_200308_4ID","PROASELLUS_CAVATICUS|OGOF_200308[MALEID]PCO4","MALEID","4ID","1 MALE PROBABLE AU PLEOTELSON DISSEQUE PAR L ENVOYEUR","PROASELLUS_CAVATICUS","2007-04-12","J","M",""
"YAD509|AM4F2","YAD509","2b incertaines","AM4","OK","A","Pcavaticus|QUINQUE_200908_1ID","PROASELLUS_CAVATICUS|QUINQUE_200908[1]PCQ1","1","1ID","","PROASELLUS_CAVATICUS","2009-09-01","M","M",""
"YCM137|AM4F2","YCM137","tb","AM4","OK","A","Pcavaticus|SAUVEGAR_000000_10ID","PROASELLUS_CAVATICUS|SAUVEGAR_000000[6]PCS10","6","10ID","","PROASELLUS_CAVATICUS","","INC","M",""
"YAC791|AM4R2","YAC791","tb","AM4","OK","A","Pcavaticus|STEREINE_200807_1ID","PROASELLUS_CAVATICUS|STEREINE_200807[1]PCR1","1","1ID","","PROASELLUS_CAVATICUS","2008-07-28","J","M",""
"YCM152|AM4F2","YCM152","b, 6b polym","AM4","OK","A","Pchappuisi|ARTZEGI_200906_1ID","PROASELLUS_CHAPPUISI|ARTZEGI_200906[1.]PCpA1","1.","1ID","","PROASELLUS_CHAPPUISI","2009-07-21","J","M",""
"YCM235|AM4R7","YCM235","b, petit slip, 2b polym","AM4","OK","A","Pchappuisi|ARTZEGI_200906_2","PROASELLUS_CHAPPUISI|ARTZEGI_200906[A.]PCpA2","A.","2","","PROASELLUS_CHAPPUISI","2009-07-21","J","M",""
"YCM173|AM4R1","YCM173","160b dbles, 4b polym","AM4","OK","A","Pchauvini|OYANBELT_200811_3ID","PROASELLUS_CHAUVINI|OYANBELT_200811[1]PChO3","1","3ID","","PROASELLUS_CHAUVINI","2008-11-01","M","M",""
"YCM353|AM4F4","YCM353","tb, 1b polym","AM4","OK","A","Pchauvini|OYANBELT_200811_3ID","PROASELLUS_CHAUVINI|OYANBELT_200811[1]PChO3","1","3ID","","PROASELLUS_CHAUVINI","2008-11-01","M","M",""
"YCM202|AM4F2","YCM202","75b dbles puis tb","AM4","OK","A","Pclaudei|VINCENT_201011_1ID","PROASELLUS_CLAUDEI|VINCENT_201011[1]PClV1","1","1ID","","PROASELLUS_CLAUDEI","2010-12-13","J","M",""
"YCM142|AM4F2","YCM142","240b sales, 1b polym","AM4","OK","A","Pcoiffaiti|NAVAILLO_200906_2ID","PROASELLUS_COIFFAITI|NAVAILLO_200906[2.]PCoiN2","2.","2ID","CORPS SANS PLEON NI TETE","PROASELLUS_COIFFAITI","2009-07-20","J","M",""
"YCM181|AM4R1","YCM181","160b sales, 5b polym","AM4","OK","A","PcomasiCF|AQUALA_200910_1ID","PROASELLUS_COMASI_CF|AQUALA_200910[1]PCmA1","1","1ID","","PROASELLUS_COMASI_CF","2010-06-15","J","M",""
"YCM336|AM4R6","YCM336","petit slip","AM4","OK","A","Paffcoxalis|PILAS_200910_1ID","PROASELLUS_COXALIS_AFF|PILAS_200910[1]PCoPi1","1","1ID","","PROASELLUS_COXALIS_AFF","2010-05-18","J","M",""
"YAE913|AM4F2","YAE913","95b tres sales, 1b polym","AM4","OK","A","Pcoxalis_nanus|AMAVRISP_201603_3","PROASELLUS_COXALIS_NANUS|AMAVRISP_201603[A3]PCoAm3","A3","3","","PROASELLUS_COXALIS_NANUS","2016-03-01","M","M",""
"YAE916|AM4R6","YAE916","tb","AM4","OK","A","Pcoxalis_nanus|AMAVRISP_201603_3","PROASELLUS_COXALIS_NANUS|AMAVRISP_201603[A3]PCoAm3","A3","3","","PROASELLUS_COXALIS_NANUS","2016-03-01","M","M",""
"YCM820|AM4F2","YCM820","2b polym","AM4","OK","A","Pcoxalis|AVENA_200903_1ID","PROASELLUS_COXALIS|AVENA_200903[1]PCoAv1","1","1ID","","PROASELLUS_COXALIS","2011-03-01","M","M",""
"YAD435|AM4R7","YAD435","tb","AM4","OK","A","Pcoxalis|AVENA_200903_2ID","PROASELLUS_COXALIS|AVENA_200903[2]PCoAv2","2","2ID","","PROASELLUS_COXALIS","2011-03-01","M","M",""
"YCM354|AM4F4","YCM354","tb, 1b polym","AM4","OK","A","Pcoxalis|BEITED_200909_1ID","PROASELLUS_COXALIS|BEITED_200909[1]PCoBD1","1","1ID","","PROASELLUS_COXALIS","2009-09-01","M","M",""
"YCM255|AM4R6","YCM255","tb","AM4","OK","A","Pcoxalis|BISRI_200909_1ID","PROASELLUS_COXALIS|BISRI_200909[1]PCoBi1","1","1ID","","PROASELLUS_COXALIS","2009-09-01","M","M",""
"YAE120|AM4F2","YAE120","2B polym","AM4","OK","A","Pcoxalis|CHRISII_201203_1ID","PROASELLUS_COXALIS|CHRISII_201203[A1]PCoCh1","A1","1ID","","PROASELLUS_COXALIS","2015-01-01","M","M",""
"YAE121|AM4F2","YAE121","6B polym","AM4","OK","A","Pcoxalis|DROSATO2_201203_1ID","PROASELLUS_COXALIS|DROSATO2_201203[A1]PCoDr1","A1","1ID","","PROASELLUS_COXALIS","2015-01-01","M","M",""
"YAD463|AM4R1","YAD463","tb","AM4","OK","A","Pcoxalis|FAVARA_201203_1ID","PROASELLUS_COXALIS|FAVARA_201203[A1]PCoFv1","A1","1ID","","PROASELLUS_COXALIS","2015-02-01","M","M",""
"YAD534|AM4F4","YAD534","4b incertaines","AM4","OK","A","Pcoxalis|FAVARA_201203_2","PROASELLUS_COXALIS|FAVARA_201203[A2]PCoFv2","A2","2","","PROASELLUS_COXALIS","2015-02-01","M","M",""
"YAD460|AM4R1","YAD460","bulle, sale, 1b polym","AM4","OK","A","Pcoxalis|FPLATANO_201405_1ID","PROASELLUS_COXALIS|FPLATANO_201405[A1]PCoFp1","A1","1ID","","PROASELLUS_COXALIS","2015-02-01","M","M",""
"YAD531|AM4F4","YAD531","3b incertaines","AM4","OK","A","Pcoxalis|FPLATANO_201405_1ID","PROASELLUS_COXALIS|FPLATANO_201405[A1]PCoFp1","A1","1ID","","PROASELLUS_COXALIS","2015-02-01","M","M",""
"YAE119|AM4F2","YAE119","tb","AM4","OK","A","Pcoxalis|GRMEGALI_201203_1ID","PROASELLUS_COXALIS|GRMEGALI_201203[A1]PCoGr1","A1","1ID","","PROASELLUS_COXALIS","2015-01-01","M","M",""
"YAD461|AM4R1","YAD461","bulle","AM4","OK","A","Pcoxalis|HERODOTO_201303_1ID","PROASELLUS_COXALIS|HERODOTO_201303[A1]PCoHe1","A1","1ID","","PROASELLUS_COXALIS","2015-01-01","M","M",""
"YAD532|AM4F4","YAD532","4b incertaines","AM4","OK","A","Pcoxalis|HERODOTO_201303_2ID","PROASELLUS_COXALIS|HERODOTO_201303[A2]PCoHe2","A2","2ID","","PROASELLUS_COXALIS","2015-01-01","M","M",""
