"code_station","lat_deg_dec","long_deg_dec","code_sqc_ass_ext","code_sqc_ass_ext_alignement","statut_sqc_ass","date_creation_sqc_ass_ext","taxname_sqc","date_identification_sqc_ass","gene"
"NEUVILL","45.867","4.842","Aaquaticus|NEUVILL_000000_0_DQ144746|NCBI","Aaquaticus|NEUVILL_000000_0_DQ144746|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","28S"
"NEUVILL","45.867","4.842","Aaquaticus|NEUVILL_000000_0_DQ144833|NCBI","Aaquaticus|NEUVILL_000000_0_DQ144833|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"NEUVILL","45.867","4.842","Aaquaticus|NEUVILL_000000_0_DQ144834|NCBI","Aaquaticus|NEUVILL_000000_0_DQ144834|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"NIZINYST","50.505","21.07167","Aaquaticus|NIZINYST_000000_0_KR921828|NCBI","Aaquaticus|NIZINYST_000000_0_KR921828|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"NIZINYST","50.505","21.07167","Aaquaticus|NIZINYST_000000_0_KR921829|NCBI","Aaquaticus|NIZINYST_000000_0_KR921829|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"NIZINYST","50.505","21.07167","Aaquaticus|NIZINYST_000000_0_KR921830|NCBI","Aaquaticus|NIZINYST_000000_0_KR921830|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"NIZINYST","50.505","21.07167","Aaquaticus|NIZINYST_000000_0_KR921831|NCBI","Aaquaticus|NIZINYST_000000_0_KR921831|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"NOVOMEST","45.796","15.091","Aaquaticus|NOVOMEST_000000_0_AY531786|NCBI","Aaquaticus|NOVOMEST_000000_0_AY531786|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"NYEKI","46.201","18.86","Aaquaticus|NYEKI_000000_0_AY531783|NCBI","Aaquaticus|NYEKI_000000_0_AY531783|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"NYEKI","46.201","18.86","Aaquaticus|NYEKI_000000_0_DQ144810|NCBI","Aaquaticus|NYEKI_000000_0_DQ144810|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"NYEKI","46.201","18.86","Aaquaticus|NYEKI_000000_0_DQ144811|NCBI","Aaquaticus|NYEKI_000000_0_DQ144811|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"NYEKI","46.201","18.86","Aaquaticus|NYEKI_000000_0_DQ144812|NCBI","Aaquaticus|NYEKI_000000_0_DQ144812|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"NYEKI","46.201","18.86","Aaquaticus|NYEKI_000000_0_DQ144813|NCBI","Aaquaticus|NYEKI_000000_0_DQ144813|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"ODERBRO","52.05091","15.42514","Aaquaticus|ODERBRO_000000_0_KR921817|NCBI","Aaquaticus|ODERBRO_000000_0_KR921817|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"ODERBRO","52.05091","15.42514","Aaquaticus|ODERBRO_000000_0_KR921818|NCBI","Aaquaticus|ODERBRO_000000_0_KR921818|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"ODERBRO","52.05091","15.42514","Aaquaticus|ODERBRO_000000_0_KR921819|NCBI","Aaquaticus|ODERBRO_000000_0_KR921819|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"ODERBRO","52.05091","15.42514","Aaquaticus|ODERBRO_000000_0_KR921820|NCBI","Aaquaticus|ODERBRO_000000_0_KR921820|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"ODERGLI","50.265","18.75","Aaquaticus|ODERGLI_000000_0_KR921825|NCBI","Aaquaticus|ODERGLI_000000_0_KR921825|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"ODERGLI","50.265","18.75","Aaquaticus|ODERGLI_000000_0_KR921826|NCBI","Aaquaticus|ODERGLI_000000_0_KR921826|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"ODERPOR","52.67064","14.46412","Aaquaticus|ODERPOR_000000_0_KR921814|NCBI","Aaquaticus|ODERPOR_000000_0_KR921814|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"ODERPOR","52.67064","14.46412","Aaquaticus|ODERPOR_000000_0_KR921815|NCBI","Aaquaticus|ODERPOR_000000_0_KR921815|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"ODERPOR","52.67064","14.46412","Aaquaticus|ODERPOR_000000_0_KR921816|NCBI","Aaquaticus|ODERPOR_000000_0_KR921816|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"OHRIDLAK","41.04117","20.72435","Aaquaticus|OHRIDLAK_000000_0_KR921753|NCBI","Aaquaticus|OHRIDLAK_000000_0_KR921753|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","28S"
"OHRIDLAK","41.04117","20.72435","Aaquaticus|OHRIDLAK_000000_0_KR921788|NCBI","Aaquaticus|OHRIDLAK_000000_0_KR921788|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"OHRIDLAK","41.04117","20.72435","Aaquaticus|OHRIDLAK_000000_0_KR921789|NCBI","Aaquaticus|OHRIDLAK_000000_0_KR921789|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"OITMESTR","58.57116","22.76122","Aaquaticus|OITMESTR_000000_0_KR921770|NCBI","Aaquaticus|OITMESTR_000000_0_KR921770|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"OLSZTYN","53.811","20.437","Aaquaticus|OLSZTYN_000000_0_DQ144748|NCBI","Aaquaticus|OLSZTYN_000000_0_DQ144748|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","28S"
"OLSZTYN","53.811","20.437","Aaquaticus|OLSZTYN_000000_0_DQ144821|NCBI","Aaquaticus|OLSZTYN_000000_0_DQ144821|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"OLSZTYN","53.811","20.437","Aaquaticus|OLSZTYN_000000_0_DQ144822|NCBI","Aaquaticus|OLSZTYN_000000_0_DQ144822|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"OSDORF","53.611","9.994","Aaquaticus|OSDORF_000000_0_AY531808|NCBI","Aaquaticus|OSDORF_000000_0_AY531808|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"OSP","45.574","13.851","Aaquaticus|OSP_000000_0_DQ144746|NCBI","Aaquaticus|OSP_000000_0_DQ144746|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","28S"
"OSP","45.574","13.851","Aaquaticus|OSP_000000_0_DQ144769|NCBI","Aaquaticus|OSP_000000_0_DQ144769|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"OSP","45.574","13.851","Aaquaticus|OSP_000000_0_DQ144770|NCBI","Aaquaticus|OSP_000000_0_DQ144770|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"OSP","45.574","13.851","Aaquaticus|OSP_000000_0_DQ144771|NCBI","Aaquaticus|OSP_000000_0_DQ144771|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"OSTROWDI","53.16939","19.55826","Aaquaticus|OSTROWDI_000000_0_KR921807|NCBI","Aaquaticus|OSTROWDI_000000_0_KR921807|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"OTOK","45.732","14.381","Aaquaticus|OTOK_000000_0_AY531811|NCBI","Aaquaticus|OTOK_000000_0_AY531811|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"OTOK","45.732","14.381","Aaquaticus|OTOK_000000_0_AY531812|NCBI","Aaquaticus|OTOK_000000_0_AY531812|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"OTOK","45.732","14.381","Aaquaticus|OTOK_000000_0_AY531813|NCBI","Aaquaticus|OTOK_000000_0_AY531813|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"OTOK","45.732","14.381","Aaquaticus|OTOK_000000_0_AY531819|NCBI","Aaquaticus|OTOK_000000_0_AY531819|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"OTOK","45.732","14.381","Aaquaticus|OTOK_000000_0_AY531820|NCBI","Aaquaticus|OTOK_000000_0_AY531820|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"OZORKOW","51.97775","19.28046","Aaquaticus|OZORKOW_000000_0_KR921821|NCBI","Aaquaticus|OZORKOW_000000_0_KR921821|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"PARALIM","38.447","23.378","Aaquaticus|PARALIM_000000_0_DQ144746|NCBI","Aaquaticus|PARALIM_000000_0_DQ144746|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","28S"
"PARALIM","38.447","23.378","Aaquaticus|PARALIM_000000_0_DQ144875|NCBI","Aaquaticus|PARALIM_000000_0_DQ144875|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"PARALIM","38.447","23.378","Aaquaticus|PARALIM_000000_0_DQ144876|NCBI","Aaquaticus|PARALIM_000000_0_DQ144876|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"PARALIM","38.447","23.378","Aaquaticus|PARALIM_000000_0_DQ144877|NCBI","Aaquaticus|PARALIM_000000_0_DQ144877|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"PARALIM","38.447","23.378","Aaquaticus|PARALIM_000000_0_DQ144878|NCBI","Aaquaticus|PARALIM_000000_0_DQ144878|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"PARALIM","38.447","23.378","Aaquaticus|PARALIM_000000_0_DQ144879|NCBI","Aaquaticus|PARALIM_000000_0_DQ144879|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"PENTLIN","48.98056","12.045","Aaquaticus|PENTLIN_000000_0_DQ144819|NCBI","Aaquaticus|PENTLIN_000000_0_DQ144819|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"PENTLIN","48.98056","12.045","Aaquaticus|PENTLIN_000000_0_DQ144820|NCBI","Aaquaticus|PENTLIN_000000_0_DQ144820|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"PENTLIN","48.98056","12.045","Aaquaticus|PENTLIN_000000_0_KR921750|NCBI","Aaquaticus|PENTLIN_000000_0_KR921750|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","28S"
"PEVESTO","53.059","11.456","Aaquaticus|PEVESTO_000000_0_AY531808|NCBI","Aaquaticus|PEVESTO_000000_0_AY531808|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"PEVESTO","53.059","11.456","Aaquaticus|PEVESTO_000000_0_DQ144838|NCBI","Aaquaticus|PEVESTO_000000_0_DQ144838|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"PEVESTO","53.059","11.456","Aaquaticus|PEVESTO_000000_0_DQ144839|NCBI","Aaquaticus|PEVESTO_000000_0_DQ144839|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"PEVESTO","53.059","11.456","Aaquaticus|PEVESTO_000000_0_DQ144840|NCBI","Aaquaticus|PEVESTO_000000_0_DQ144840|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"PFAFFIKE","47.36429","8.7787","Aaquaticus|PFAFFIKE_000000_0_KR921750|NCBI","Aaquaticus|PFAFFIKE_000000_0_KR921750|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","28S"
"PIONERS","49.934","36.231","Aaquaticus|PIONERS_000000_0_DQ144739|NCBI","Aaquaticus|PIONERS_000000_0_DQ144739|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","28S"
"PIONERS","49.934","36.231","Aaquaticus|PIONERS_000000_0_DQ144805|NCBI","Aaquaticus|PIONERS_000000_0_DQ144805|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"PIONERS","49.934","36.231","Aaquaticus|PIONERS_000000_0_DQ144806|NCBI","Aaquaticus|PIONERS_000000_0_DQ144806|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"PIVKACA1","45.804","14.205","Aaquaticus|PIVKACA1_000000_0_AY531766|NCBI","Aaquaticus|PIVKACA1_000000_0_AY531766|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"PIVKACA1","45.804","14.205","Aaquaticus|PIVKACA1_000000_0_AY531767|NCBI","Aaquaticus|PIVKACA1_000000_0_AY531767|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"PIVKACA1","45.804","14.205","Aaquaticus|PIVKACA1_000000_0_AY531797|NCBI","Aaquaticus|PIVKACA1_000000_0_AY531797|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"PIVKACA1","45.804","14.205","Aaquaticus|PIVKACA1_000000_0_AY531798|NCBI","Aaquaticus|PIVKACA1_000000_0_AY531798|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"PIVKACA1","45.804","14.205","Aaquaticus|PIVKACA1_000000_0_AY531806|NCBI","Aaquaticus|PIVKACA1_000000_0_AY531806|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"PIVKACA1","45.804","14.205","Aaquaticus|PIVKACA1_000000_0_AY531807|NCBI","Aaquaticus|PIVKACA1_000000_0_AY531807|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"PIVKACHA","45.816111","14.244444","Aaquaticus|PIVKACHA_000000_0_KJ676736|NCBI","Aaquaticus|PIVKACHA_000000_0_KJ676736|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"PLANINA1","45.832","14.264","Aaquaticus|PLANINA1_000000_0_AY531761|NCBI","Aaquaticus|PLANINA1_000000_0_AY531761|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"PLANINA1","45.832","14.264","Aaquaticus|PLANINA1_000000_0_AY531798|NCBI","Aaquaticus|PLANINA1_000000_0_AY531798|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"PLANINA1","45.832","14.264","Aaquaticus|PLANINA1_000000_0_AY531806|NCBI","Aaquaticus|PLANINA1_000000_0_AY531806|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"PLANINA1","45.832","14.264","Aaquaticus|PLANINA1_000000_0_DQ144743|NCBI","Aaquaticus|PLANINA1_000000_0_DQ144743|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","28S"
"PLANINA2","45.871028","14.243","Aaquaticus|PLANINA2_000000_0_KJ676734|NCBI","Aaquaticus|PLANINA2_000000_0_KJ676734|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"PLANINA2","45.871028","14.243","Aaquaticus|PLANINA2_000000_0_KJ676738|NCBI","Aaquaticus|PLANINA2_000000_0_KJ676738|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"PLANINA2","45.871028","14.243","Aaquaticus|PLANINA2_000000_0_KJ676739|NCBI","Aaquaticus|PLANINA2_000000_0_KJ676739|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"PLANINA2","45.871028","14.243","Aaquaticus|PLANINA2_000000_0_KJ676740|NCBI","Aaquaticus|PLANINA2_000000_0_KJ676740|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"PLANINA3","45.853417","14.255092","Aaquaticus|PLANINA3_000000_0_KJ676737|NCBI","Aaquaticus|PLANINA3_000000_0_KJ676737|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"PLANINS","45.816","14.244","Aaquaticus|PLANINS_000000_0_AY531775|NCBI","Aaquaticus|PLANINS_000000_0_AY531775|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"PLANINS","45.816","14.244","Aaquaticus|PLANINS_000000_0_AY531799|NCBI","Aaquaticus|PLANINS_000000_0_AY531799|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"PLANINS","45.816","14.244","Aaquaticus|PLANINS_000000_0_AY531800|NCBI","Aaquaticus|PLANINS_000000_0_AY531800|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"PLANINS","45.816","14.244","Aaquaticus|PLANINS_000000_0_AY531801|NCBI","Aaquaticus|PLANINS_000000_0_AY531801|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"PLANINS","45.816","14.244","Aaquaticus|PLANINS_000000_0_AY531807|NCBI","Aaquaticus|PLANINS_000000_0_AY531807|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"PLANINS","45.816","14.244","Aaquaticus|PLANINS_000000_0_DQ144742|NCBI","Aaquaticus|PLANINS_000000_0_DQ144742|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","28S"
"PLANINS2","45.816","14.244","Aaquaticus|PLANINS2_000000_0_AY531802|NCBI","Aaquaticus|PLANINS2_000000_0_AY531802|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"PLANINS2","45.816","14.244","Aaquaticus|PLANINS2_000000_0_AY531803|NCBI","Aaquaticus|PLANINS2_000000_0_AY531803|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"PLANINS2","45.816","14.244","Aaquaticus|PLANINS2_000000_0_AY531804|NCBI","Aaquaticus|PLANINS2_000000_0_AY531804|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"PLOIESTI","44.938056","26.024167","Aaquaticus|PLOIESTI_000000_0_KJ676765|NCBI","Aaquaticus|PLOIESTI_000000_0_KJ676765|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"PLOIESTI","44.938056","26.024167","Aaquaticus|PLOIESTI_000000_0_KJ676766|NCBI","Aaquaticus|PLOIESTI_000000_0_KJ676766|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"POPOVO","42.714","18.33","Aaquaticus|POPOVO_000000_0_DQ144801|NCBI","Aaquaticus|POPOVO_000000_0_DQ144801|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"POPOVO","42.714","18.33","Aaquaticus|POPOVO_000000_0_DQ144802|NCBI","Aaquaticus|POPOVO_000000_0_DQ144802|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"POPOVO","42.714","18.33","Aaquaticus|POPOVO_000000_0_DQ144803|NCBI","Aaquaticus|POPOVO_000000_0_DQ144803|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"POPOVO","42.714","18.33","Aaquaticus|POPOVO_000000_0_DQ144804|NCBI","Aaquaticus|POPOVO_000000_0_DQ144804|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"PRILIPE","45.879","15.641","Aaquaticus|PRILIPE_000000_0_DQ144795|NCBI","Aaquaticus|PRILIPE_000000_0_DQ144795|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"PRILIPE","45.879","15.641","Aaquaticus|PRILIPE_000000_0_DQ144796|NCBI","Aaquaticus|PRILIPE_000000_0_DQ144796|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"PRILIPE","45.879","15.641","Aaquaticus|PRILIPE_000000_0_DQ144797|NCBI","Aaquaticus|PRILIPE_000000_0_DQ144797|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"PROVATO","41.025","26.244","Aaquaticus|PROVATO_000000_0_DQ144865|NCBI","Aaquaticus|PROVATO_000000_0_DQ144865|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"PRYPECRI","51.84818","25.4723","Aaquaticus|PRYPECRI_000000_0_KR921847|NCBI","Aaquaticus|PRYPECRI_000000_0_KR921847|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"PUSPOKL","47.393","21.11","Aaquaticus|PUSPOKL_000000_0_DQ144746|NCBI","Aaquaticus|PUSPOKL_000000_0_DQ144746|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","28S"
"PUSPOKL","47.393","21.11","Aaquaticus|PUSPOKL_000000_0_DQ144807|NCBI","Aaquaticus|PUSPOKL_000000_0_DQ144807|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"PUSPOKL","47.393","21.11","Aaquaticus|PUSPOKL_000000_0_DQ144808|NCBI","Aaquaticus|PUSPOKL_000000_0_DQ144808|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"PUSPOKL","47.393","21.11","Aaquaticus|PUSPOKL_000000_0_DQ144809|NCBI","Aaquaticus|PUSPOKL_000000_0_DQ144809|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"QUERENBU","51.44","7.27","Aaquaticus|QUERENBU_201604_0_KX467625|NCBI","Aaquaticus|QUERENBU_201604_0_KX467625|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","28S"
"RABELOVS","56.08","14.167","Aaquaticus|RABELOVS_000000_0_FJ800005|NCBI","Aaquaticus|RABELOVS_000000_0_FJ800005|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"RABELOVS","56.08","14.167","Aaquaticus|RABELOVS_000000_0_FJ800024|NCBI","Aaquaticus|RABELOVS_000000_0_FJ800024|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"RABELOVS","56.08","14.167","Aaquaticus|RABELOVS_000000_0_FJ800025|NCBI","Aaquaticus|RABELOVS_000000_0_FJ800025|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"RABELOVS","56.08","14.167","Aaquaticus|RABELOVS_000000_0_FJ800026|NCBI","Aaquaticus|RABELOVS_000000_0_FJ800026|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"RABELOVS","56.08","14.167","Aaquaticus|RABELOVS_000000_0_FJ800027|NCBI","Aaquaticus|RABELOVS_000000_0_FJ800027|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"RABELOVS","56.08","14.167","Aaquaticus|RABELOVS_000000_0_FJ800028|NCBI","Aaquaticus|RABELOVS_000000_0_FJ800028|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"RABELOVS","56.08","14.167","Aaquaticus|RABELOVS_000000_0_FJ800029|NCBI","Aaquaticus|RABELOVS_000000_0_FJ800029|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"RAKOVSKO","45.786","14.299","Aaquaticus|RAKOVSKO_000000_0_AY531768|NCBI","Aaquaticus|RAKOVSKO_000000_0_AY531768|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"RAKOVSKO","45.786","14.299","Aaquaticus|RAKOVSKO_000000_0_AY531805|NCBI","Aaquaticus|RAKOVSKO_000000_0_AY531805|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"RAKOVSKO","45.786","14.299","Aaquaticus|RAKOVSKO_000000_0_AY531806|NCBI","Aaquaticus|RAKOVSKO_000000_0_AY531806|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"RAKOVSKO","45.786","14.299","Aaquaticus|RAKOVSKO_000000_0_AY531807|NCBI","Aaquaticus|RAKOVSKO_000000_0_AY531807|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"RAKOVSKO","45.786","14.299","Aaquaticus|RAKOVSKO_000000_0_AY531820|NCBI","Aaquaticus|RAKOVSKO_000000_0_AY531820|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"RANNAMET","58.15577","24.57197","Aaquaticus|RANNAMET_000000_0_KR921771|NCBI","Aaquaticus|RANNAMET_000000_0_KR921771|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"RANNAMET","58.15577","24.57197","Aaquaticus|RANNAMET_000000_0_KR921772|NCBI","Aaquaticus|RANNAMET_000000_0_KR921772|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"RENTINA","40.65438","23.61167","Aaquaticus|RENTINA_000000_0_KR921777|NCBI","Aaquaticus|RENTINA_000000_0_KR921777|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"RENTINA","40.65438","23.61167","Aaquaticus|RENTINA_000000_0_KR921778|NCBI","Aaquaticus|RENTINA_000000_0_KR921778|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"RIETI","42.403","12.861","Aaquaticus|RIETI_000000_0_DQ144746|NCBI","Aaquaticus|RIETI_000000_0_DQ144746|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","28S"
"RIETI","42.403","12.861","Aaquaticus|RIETI_000000_0_DQ144848|NCBI","Aaquaticus|RIETI_000000_0_DQ144848|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"RIVEPARI","58.2019","26.81035","Aaquaticus|RIVEPARI_000000_0_KR921751|NCBI","Aaquaticus|RIVEPARI_000000_0_KR921751|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","28S"
